instance,instanceType,avgSolvingTime,instanceResults,genInstance,genResults,status,iraceScore,totalTime,instanceHashValue
inst-24-285596038.dzn,unsat,0.7162666320800781,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.7162666320800781, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.308378, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 285596038, 'SRTime': 0, 'solverTime': 0.042162179946899414}",graded,-1.0,1.1657285690307617,b9d9a9bb8cf9c0becfb4a98f2ab212f0
inst-7-1489266180.dzn,sat,4.517043828964233,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 4.517043828964233, 'extra': {'objs': [(1.081300973892212, 8.0), (1.8116745948791504, 7.0), (1.9059419631958008, 6.0)], 'flattenStatus': 'ok', 'flattenTime': 0.613957, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-7.param,"{'status': 'sat', 'seed': 1489266180, 'SRTime': 0, 'solverTime': 0.04228353500366211}",graded,-1.0,4.988218069076538,c0968342680feebb8b5fe172f31bee5f
inst-18-601225362.dzn,unsat,0.7166059017181396,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.7166059017181396, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.409995, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 601225362, 'SRTime': 0, 'solverTime': 0.029829740524291992}",graded,-1.0,1.1941752433776855,c4a9ccbb798fa169db860fa8477479ca
inst-18-510416220.dzn,unsat,0.6180710792541504,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.6180710792541504, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.338392, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 510416220, 'SRTime': 0, 'solverTime': 0.041622161865234375}",graded,-1.0,1.0925257205963135,c6e5e40cb1d7482891371db520d91846
inst-13-735527639.dzn,unsat,0.11709308624267578,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11709308624267578, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.0464782, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 735527639, 'SRTime': 0, 'solverTime': 0.04268050193786621}",graded,-1.0,0.5851213932037354,cf450edb2cdd677abae19c090a4b866d
inst-13-1965286212.dzn,unsat,0.11693906784057617,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11693906784057617, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.047604, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 1965286212, 'SRTime': 0, 'solverTime': 0.04298830032348633}",graded,-1.0,0.5734970569610596,d2ae463c6ffb1a5e21b906bd16ac97a3
inst-13-61910261.dzn,unsat,0.11725997924804688,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11725997924804688, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.0472631, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 61910261, 'SRTime': 0, 'solverTime': 0.04132270812988281}",graded,-1.0,0.5791611671447754,d47b54ee632abd04642f5a84981db126
inst-18-1068608867.dzn,unsat,0.5181553363800049,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.5181553363800049, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.328983, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.040116310119628906}",graded,-1.0,0.9852311611175537,d7f89977af0e0162db9e499adebc7324
inst-21-1068608867.dzn,sat,0.5182201862335205,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.5182201862335205, 'extra': {'objs': [(0.3671908378601074, 3.0), (0.390064001083374, 2.0)], 'flattenStatus': 'ok', 'flattenTime': 0.240453, 'instanceType': 'sat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-21.param,"{'status': 'sat', 'seed': 1068608867, 'SRTime': 0, 'solverTime': 0.04087400436401367}",graded,-1.0,0.9785957336425781,d8450ada800a40f076ac63e3db094920
inst-24-813778292.dzn,unsat,0.8179433345794678,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.8179433345794678, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.305981, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-24.param,"{'status': 'sat', 'seed': 813778292, 'SRTime': 0.2825205326080322, 'solverTime': 0.026717662811279297}",graded,-1.0,1.7829921245574951,d89c010d01d3c442d9453b9c40a086c5
inst-13-1489266180.dzn,unsat,0.11635017395019531,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11635017395019531, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.0500636, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 1489266180, 'SRTime': 0, 'solverTime': 0.042556047439575195}",graded,-1.0,0.5660803318023682,d909a960c2cad0ee0fd1f28e0b653e5e
inst-13-1409462646.dzn,unsat,0.11674165725708008,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.11674165725708008, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.0541466, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-13.param,"{'status': 'sat', 'seed': 1409462646, 'SRTime': 0, 'solverTime': 0.04795956611633301}",graded,-1.0,0.6001472473144531,d9848aa95e6b42a6e705457335554de4
inst-18-1222707704.dzn,unsat,0.41855502128601074,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.41855502128601074, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.324443, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 1222707704, 'SRTime': 0, 'solverTime': 0.02973484992980957}",graded,-1.0,0.882885217666626,e43d2bc248a0bb9704e3352be83cae6c
inst-18-61910261.dzn,unsat,0.41829609870910645,"{'status': 'ok', 'score': -1, 'results': {'main': {'runs': [{'seed': None, 'status': 'C', 'time': 0.41829609870910645, 'extra': {'objs': [], 'flattenStatus': 'ok', 'flattenTime': 0.323005, 'instanceType': 'unsat', 'answerStatus': 'unknown'}}]}, 'oracle': {'runs': []}}}",gen-inst-18.param,"{'status': 'sat', 'seed': 61910261, 'SRTime': 0, 'solverTime': 0.041992902755737305}",graded,-1.0,0.9031858444213867,f337a79522d51787e96c99218c967172
